,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
0,2022-03-14 23:58:16+00:00,RT @Hispania_Semper: Día 411º. El diésel ya está a 2€. Mañana podría empezar una gran huelga del transporte por carretera. Los luz sigue di…, d a 411   el di sel ya est  a 2   ma ana podr a empezar una gran huelga del transporte por carretera  los luz sigue di ,VoxPio____,es,0,155,2021-04-01 11:29:58+00:00,3289,False,47253,,
1,2022-03-14 23:56:36+00:00,RT @JL_FE96: Más tiros en los primeros 15 minutos de huelga del transporte que en 20 años con moros saltando la valla de Melilla., m s tiros en los primeros 15 minutos de huelga del transporte que en 20 a os con moros saltando la valla de melilla ,Glario1939,es,0,69,2012-08-24 19:19:24+00:00,1413,False,97883,España,
2,2022-03-14 23:55:56+00:00,"RT @SocialDrive_es: Información sobre la huelga del transporte en conexión directa SocialDrive con los transportistas

Por la subida del co…", informaci n sobre la huelga del transporte en conexi n directa socialdrive con los transportistas  por la subida del co ,BBCamp19,es,0,606,2017-03-09 20:25:56+00:00,414,False,107589,,
3,2022-03-14 23:55:43+00:00,RT @AndaluciaSinVOX: Vox sigue creando odio y ahí están detrás de la huelga de transporte https://t.co/do3lahLBnR, vox sigue creando odio y ah  est n detr s de la huelga de transporte  ,Pili98545363,es,0,182,2019-06-24 21:59:13+00:00,277,False,20430,Madrid  - Comillas,
4,2022-03-14 23:53:47+00:00,"RT @AntonioMaestre: Este es el responsable de la patronal de transporte que ha convocado un paro de camiones esta semana 

https://t.co/ORv…", este es el responsable de la patronal de transporte que ha convocado un paro de camiones esta semana    ,RFdezAviles,es,0,871,2011-09-22 19:17:00+00:00,279,False,1142,"Madrid, Comunidad de Madrid",
5,2022-03-14 23:53:23+00:00,"RT @MarDGamero: Los sindicatos, esos a los que el Gobierno regó con 14 Millones de euros en 2021, con 17 en 2022 y que van a reformar sus s…", los sindicatos  esos a los que el gobierno reg  con 14 millones de euros en 2021  con 17 en 2022 y que van a reformar sus s ,Jorion70,es,0,1561,2017-08-24 07:11:20+00:00,2258,False,9335,Spain,
7,2022-03-14 23:52:42+00:00,RT @gzapatamadrid: Convocantes de la huelga patronal del transporte de la semana que viene. (Entrevista completa en el siguiente tuit) http…, convocantes de la huelga patronal del transporte de la semana que viene   entrevista completa en el siguiente tuit  http ,tetasrubias,es,0,1190,2019-01-03 15:59:14+00:00,2072,False,112447,23. Málaga. INFP.,
8,2022-03-14 23:52:39+00:00,"RT @apanalis: ⬛️🟥ÚLTIMA HORA: APAGÓN INFORMATIVO

👁️""NO EXISTE HUELGA INDEFINIDA DEL TRANSPORTE EN ESPAÑA""🔎
#NewParadigm #ChinaStyle #Dicta…",     ltima hora  apag n informativo     no existe huelga indefinida del transporte en espa a    newparadigm  chinastyle  dicta ,apanalis,es,0,27,2012-02-16 12:46:16+00:00,7739,False,15426,San Sebastián,
10,2022-03-14 23:50:39+00:00,"RT @eltorotv: 🚛🚨 Arranca la huelga de transporte:

⁉️ ¿Qué reclaman los transportistas que este lunes van a un parón indefinido? 👇🏼 https:/…",    arranca la huelga de transporte       qu  reclaman los transportistas que este lunes van a un par n indefinido     https   ,Rogerbrick,es,0,28,2016-11-14 17:21:24+00:00,32,False,4974,,
17,2022-03-14 23:44:36+00:00,"RT @TIAagentesecret: Que no os engañen los medios de comunicación.
La huelga del transporte esta siendo un exito.
En Las carreteras español…", que no os enga en los medios de comunicaci n  la huelga del transporte esta siendo un exito  en las carreteras espa ol ,LauraGu57134248,es,0,195,2021-11-16 16:47:01+00:00,23,False,624,,
19,2022-03-14 23:43:16+00:00,"RT @MateoDR4: Cada día son más repugnantes estes sindicatos @CCOO @UGT_Comunica
❌➡️Los transportistas convocan un paro este lunes ante una…", cada d a son m s repugnantes estes sindicatos     comunica    los transportistas convocan un paro este lunes ante una ,Fherson3,es,0,28,2021-10-16 15:47:19+00:00,2354,False,11971,,
21,2022-03-14 23:41:58+00:00,"RT @cfrnmartinez: CC.OO. ha matizado que no se trata de una huelga, sino un llamamiento a dejar de trabajar.
... manipulando el lenguaje,…", cc oo  ha matizado que no se trata de una huelga  sino un llamamiento a dejar de trabajar      manipulando el lenguaje  ,RICARDO_ROMERO3,es,0,8,2012-03-06 22:45:06+00:00,6046,False,11232,,
24,2022-03-14 23:39:34+00:00,"@EstadoDAlarmaTV @javiernegre10 @jorgemestre Escaquearse como siempre que hay un problema.
Ante la huelga general del transporte se ha ido... también",      escaquearse como siempre que hay un problema  ante la huelga general del transporte se ha ido    tambi n,Alicia96115703,es,0,0,2018-12-02 14:46:55+00:00,93,False,5976,Valencia,
28,2022-03-14 23:38:54+00:00,RT @charrytv: Camioneros rondeños inician un parón indefinido para protestar por la precariedad del sector: “Los costes son muy superiores…, camioneros ronde os inician un par n indefinido para protestar por la precariedad del sector   los costes son muy superiores ,pal_gonzalez,es,0,2,2011-10-13 20:39:43+00:00,367,False,1583,"Ronda, España",
32,2022-03-14 23:37:17+00:00,RT @mgicafe: El paro del transporte impacta de lleno en el Mercado de Siero: solo dos ganaderos y cuatro reses en una cita que suele reunir…, el paro del transporte impacta de lleno en el mercado de siero  solo dos ganaderos y cuatro reses en una cita que suele reunir ,Cerdo75,es,0,2,2020-01-01 19:11:39+00:00,328,False,45058,,
37,2022-03-14 23:33:28+00:00,"@nayibbukele La mayoría de dueños de transporte público son unos ladrones,ahh pero no vaya ser q uno les robe una cora por que lo meten preso a uno,pero ellos robándole a todo los usuarios y andan bien campantes como q nada pasa,el jodido siempre es el de pie.

Hagan huelga haver como les va",  la mayor a de due os de transporte p blico son unos ladrones ahh pero no vaya ser q uno les robe una cora por que lo meten preso a uno pero ellos rob ndole a todo los usuarios y andan bien campantes como q nada pasa el jodido siempre es el de pie   hagan huelga haver como les va,ZeladaWilber,es,10,1,2020-03-15 21:04:24+00:00,2385,False,66847,"Vladivosto,Владивосто́к Russia",
42,2022-03-14 23:30:31+00:00,"RT @vokiabierto: Hoy hay un intento de paro del transporte, como era de esperar empieza la criminalización del sector, que si es la huelga…", hoy hay un intento de paro del transporte  como era de esperar empieza la criminalizaci n del sector  que si es la huelga ,Juanma_Gavilan,es,0,23,2012-01-12 13:08:09+00:00,428,False,27066,Sevilla,
45,2022-03-14 23:28:12+00:00,RT @anagarc70729777: @ElMundoSV @waraujo64 Ojalá y se vallan a paro/ así el gobierno toma control del transporte de una ves. Yo deseo y anh…,     ojal  y se vallan a paro  as  el gobierno toma control del transporte de una ves  yo deseo y anh ,jorgeavalose,es,0,1,2012-07-09 17:08:36+00:00,294,False,32403,El Salvador,
55,2022-03-14 23:22:46+00:00,"@ElMundoSV @waraujo64 Ojalá y se vallan a paro/ así el gobierno toma control del transporte de una ves. Yo deseo y anhelo con ver el transporte de l sal ador. Como el que tiene NY, con un solo pasaje tenemos transfer para otro bus o tren. Eso quiero para mi gente.valla se a huelga.",    ojal  y se vallan a paro  as  el gobierno toma control del transporte de una ves  yo deseo y anhelo con ver el transporte de l sal ador  como el que tiene ny  con un solo pasaje tenemos transfer para otro bus o tren  eso quiero para mi gente valla se a huelga ,anagarc70729777,es,17,1,2018-04-02 22:56:00+00:00,516,False,6636,,
56,2022-03-14 23:22:28+00:00,RT @20m: CCOO advierte que el paro nacional anunciado en el transporte carece de la cobertura legal de una huelga https://t.co/HjnCKncfP1, ccoo advierte que el paro nacional anunciado en el transporte carece de la cobertura legal de una huelga  ,ManuelSalazar29,es,0,435,2011-09-30 00:47:45+00:00,657,False,9809,,
58,2022-03-14 23:20:05+00:00,"RT @Tacograferos: 📢 Huelga indefinida convocada por la Plataforma para la Defensa del Sector del #Transporte de #Mercancías. 

Sigue el hil…",   huelga indefinida convocada por la plataforma para la defensa del sector del  transporte de  mercanc as    sigue el hil ,franxu629,es,0,10,2013-05-20 13:28:50+00:00,167,False,12255,San Cristóbal de la Laguna,
59,2022-03-14 23:19:37+00:00,RT @javivilarome: Estoy totalmente a favor de la huelga de transporte. Aunque afecte a mi trabajo ya esta bien de tragar y tragar... Y no m…, estoy totalmente a favor de la huelga de transporte  aunque afecte a mi trabajo ya esta bien de tragar y tragar    y no m ,Abella_Trece,es,0,4,2020-01-13 14:39:49+00:00,154,False,21455,España,
61,2022-03-14 23:18:50+00:00,RT @rudyantonic: Los piquetes el paro del transporte ( que no huelga) impidiendo la salida de camiones del puerto de #cadiz la policía ni e…, los piquetes el paro del transporte   que no huelga  impidiendo la salida de camiones del puerto de  cadiz la polic a ni e ,oscartdjretro,es,0,68,2012-02-04 19:10:06+00:00,74,False,8969,"Madrid, Comunidad de Madrid",
63,2022-03-14 23:18:08+00:00,"RT @Aplicalalogica: Huelga del transporte por unos derechos que deberíamos estar reclamando todos.

No se habla de ella en los medios, no l…", huelga del transporte por unos derechos que deber amos estar reclamando todos   no se habla de ella en los medios  no l ,MARIALU64240100,es,0,35,2014-06-19 06:13:10+00:00,136,False,4057,,
70,2022-03-14 23:15:27+00:00,Más tiros en los primeros 15 minutos de huelga del transporte que en 20 años con moros saltando la valla de Melilla.,m s tiros en los primeros 15 minutos de huelga del transporte que en 20 a os con moros saltando la valla de melilla ,JL_FE96,es,164,69,2015-01-11 18:13:21+00:00,1271,False,21955,UCM,
73,2022-03-14 23:12:47+00:00,"Gracias Basilio, sobre la huelga del transporte.",gracias basilio  sobre la huelga del transporte ,Aspirino75,es,0,0,2021-12-25 12:08:08+00:00,100,False,6701,,
77,2022-03-14 23:10:18+00:00,RT @vive_skorzeny: Huelga indefinida del transporte por carretera 🥳🥳 https://t.co/X5EBZt3Hmp, huelga indefinida del transporte por carretera     ,lolaserranoroyo,es,0,2,2016-01-31 19:34:34+00:00,616,False,130382,,
80,2022-03-14 23:08:08+00:00,"RT @angelherrerasa3: #HUELGA TRANSPORTE,POR PRECIOS RAZONABLES.EN LEBRIJA Y EL CUERVO.#Situacion crítica https://t.co/vc1o7av7d2",  huelga transporte por precios razonables en lebrija y el cuervo  situacion cr tica  ,ANTONIO_CRGUEZ,es,0,2,2012-02-14 09:58:46+00:00,383,False,183812,"Sevilla, España",
82,2022-03-14 23:06:56+00:00,"RT @delatorreajenjo: La huelga del transporte es solo el principio del fin !!

#HayQueEcharlos 
#GobiernoCriminalyCorrupto https://t.co/jr3…", la huelga del transporte es solo el principio del fin      hayqueecharlos   gobiernocriminalycorrupto  ,Martn55549815,es,0,38,2021-06-14 09:44:38+00:00,22,False,10619,,
84,2022-03-14 23:06:08+00:00,"RT @AlgeNuestra: ¡Parar para avanzar!

🚛 Nuestro máximo apoyo a la huelga del sector del transporte, un sector que está con el agua al cuel…",  parar para avanzar     nuestro m ximo apoyo a la huelga del sector del transporte  un sector que est  con el agua al cuel ,marijopamaro,es,0,6,2016-03-04 09:51:52+00:00,110,False,590,"Andalucía, España",
86,2022-03-14 23:04:50+00:00,Huelga indefinida del transporte por carretera 🥳🥳 https://t.co/X5EBZt3Hmp,huelga indefinida del transporte por carretera     ,vive_skorzeny,es,2,2,2021-12-09 14:42:38+00:00,374,False,2419,,
90,2022-03-14 23:03:32+00:00,RT @lineasindical: .@CamionerosChub confirma una huelga por 48 horas en #Chubut con paralización del transporte petrolero: «Si no respetan…,    confirma una huelga por 48 horas en  chubut con paralizaci n del transporte petrolero   si no respetan ,leonelcunha12,es,0,5,2016-12-23 19:18:20+00:00,395,False,12071,"Trelew, Argentina",
91,2022-03-14 23:02:04+00:00,"RT @MarcaCoches: 🚛🚚 Huelga de transporte: ""Paramos los camiones y paralizamos el país"" #camioneros 

https://t.co/8tbwt59rtx",    huelga de transporte   paramos los camiones y paralizamos el pa s   camioneros    ,Usertuiter1,es,0,100,2016-04-17 20:59:00+00:00,1528,False,138991,,
94,2022-03-14 23:01:14+00:00,"RT @MateoDR4: Nos están arruinando #GobiernoDeInutiles
❌➡️La huelga del transporte provoca retenciones en algunas carreteras gallegas 
http…", nos est n arruinando  gobiernodeinutiles    la huelga del transporte provoca retenciones en algunas carreteras gallegas  http ,fedefollower,es,0,23,2014-01-03 19:26:02+00:00,1239,False,111559,,
95,2022-03-14 23:00:23+00:00,"RT @Nachiito95: Si digo lo que pienso de la huelga de transporte... Cerrarme ma cuenta es lo más suave que me pueden hacer.
Pero bueno, poq…", si digo lo que pienso de la huelga de transporte    cerrarme ma cuenta es lo m s suave que me pueden hacer  pero bueno  poq ,333xana333,es,0,1,2014-10-23 19:37:05+00:00,54,False,4394,,
97,2022-03-14 23:00:02+00:00,RT @elmundoes: Huelga del transporte: autónomos y pymes se enfrentan a la patronal  y paran de forma indefinida https://t.co/cJpcQqkhmH, huelga del transporte  aut nomos y pymes se enfrentan a la patronal  y paran de forma indefinida  ,gordaliza99,es,0,811,2015-06-27 08:40:04+00:00,479,False,16916,,
103,2022-03-14 22:58:13+00:00,"España
Las claves del paro indefinido (que no huelga) en el transporte de mercancías

la ""gravísima"" situación del sector y unas condiciones laborales ""inadmisibles"", se suma el alza del precio de los combustibles, acentuada por la invasión rusa de Ucrania https://t.co/kXB165y1wH",espa a las claves del paro indefinido  que no huelga  en el transporte de mercanc as  la  grav sima  situaci n del sector y unas condiciones laborales  inadmisibles   se suma el alza del precio de los combustibles  acentuada por la invasi n rusa de ucrania  ,MisterioPublico,es,1,0,2010-08-02 15:50:05+00:00,545,False,117,México,
105,2022-03-14 22:57:11+00:00,RT @QuiricoLpez: CCOO contra la huelga del transporte por el alza del combustible https://t.co/p9cOSnf9ED vía @ElDiestro_ Los estómagos agr…, ccoo contra la huelga del transporte por el alza del combustible   v a    los est magos agr ,M61276147,es,0,69,2015-08-15 21:17:37+00:00,1211,False,349311,,
108,2022-03-14 22:56:01+00:00,El paro del transporte impacta de lleno en el Mercado de Siero: solo dos ganaderos y cuatro reses en una cita que suele reunir 1.500 cabezas - La Nueva España https://t.co/z2e23TP7ar,el paro del transporte impacta de lleno en el mercado de siero  solo dos ganaderos y cuatro reses en una cita que suele reunir 1 500 cabezas   la nueva espa a  ,mgicafe,es,0,2,2011-04-09 16:44:06+00:00,9128,False,241374,"Mieres, Asturias",
114,2022-03-14 22:52:00+00:00,RT @EnriquePrezPr10: @numer344 Estoy viendo lo de la huelga de transporte y estoy flipando ... Dice la marisú montero que están pensando ba…,   estoy viendo lo de la huelga de transporte y estoy flipando     dice la maris  montero que est n pensando ba ,KAMALEONKAMAL,es,0,3,2021-02-20 09:18:52+00:00,23,False,3476,,
115,2022-03-14 22:51:27+00:00,"RT @Dr_Hackenbush: El litro de gasolina ⛽️ a 2 euros / litro y CCOO en contra de la huelga del transporte .
A qué precio hay que poner el k…", el litro de gasolina    a 2 euros   litro y ccoo en contra de la huelga del transporte   a qu  precio hay que poner el k ,Ver_00001,es,0,249,2014-04-09 21:08:45+00:00,126,False,5944,.,
120,2022-03-14 22:50:46+00:00,"RT @elAgroAutentico: 🪧Autónomos y pequeños transportistas paran sus camiones 🚛🚚
https://t.co/n6hB85welC

Es el transporte de base integrado…",  aut nomos y peque os transportistas paran sus camiones       es el transporte de base integrado ,Agricultura_pro,es,0,9,2019-10-05 18:57:28+00:00,220,False,3712,,
121,2022-03-14 22:50:10+00:00,Por qué la “huelga” del transporte es un paro patronal https://t.co/w7PIpv3F5P,por qu  la  huelga  del transporte es un paro patronal  ,miguel12667,es,0,0,2011-04-13 12:06:21+00:00,102,False,12301,,
122,2022-03-14 22:49:37+00:00,"RT @AntonioGuillenH: 📢Que dicen los sindicatos subvencionados que la huelga de transporte es ilegal…

💪🏻Todo nuestro apoyo y les animamos a…",  que dicen los sindicatos subvencionados que la huelga de transporte es ilegal     todo nuestro apoyo y les animamos a ,Coronel_apriori,es,0,35,2019-12-18 09:54:49+00:00,650,False,85328,Isla de Alboran,
134,2022-03-14 22:45:52+00:00,RT @el_pais: El Gobierno y distintas asociaciones aseguran que el paro nacional indefinido convocado por la Plataforma para la Defensa del…, el gobierno y distintas asociaciones aseguran que el paro nacional indefinido convocado por la plataforma para la defensa del ,gutirrez_lvaro,es,0,10,2013-05-12 13:44:59+00:00,72,False,74551,,
135,2022-03-14 22:44:57+00:00,"RT @J_Salinas3: Para estar al tanto y evolución de la huelga en el transporte nada mejor que @SocialDrive_es 
Las tv y resto de medios no d…", para estar al tanto y evoluci n de la huelga en el transporte nada mejor que   es  las tv y resto de medios no d ,Patyto86,es,0,22,2013-06-06 22:47:23+00:00,76,False,21715,"Madrid, Comunidad de Madrid",
138,2022-03-14 22:42:59+00:00,"RT @PenchoEfese1: Pues me estoy enterando d la situación real y actual d la huelga del transporte gracias a @SocialDrive_es 
Los informativ…", pues me estoy enterando d la situaci n real y actual d la huelga del transporte gracias a   es  los informativ ,Carmengaral,es,0,20,2012-01-05 10:38:02+00:00,279,False,11473,,
139,2022-03-14 22:42:07+00:00,"@CCOO
Los PAYASOS BIEN PAGADOS.

Que patéticos, como mienten y engañan.
TRILEROS.

Los transportistas convocan un paro este lunes ante una ""situación de quiebra económica"" y con la gasolina disparada https://t.co/QqdTGiGVMb vía @20m",  los payasos bien pagados   que pat ticos  como mienten y enga an  trileros   los transportistas convocan un paro este lunes ante una  situaci n de quiebra econ mica  y con la gasolina disparada   v a  ,Lizzymd66,es,0,0,2017-08-18 18:22:31+00:00,1266,False,36224,España-Madrid ,
145,2022-03-14 22:39:47+00:00,"RT @HacerNacion: ¡Parar para avanzar!

🚛 Nuestro máximo apoyo a la huelga del sector del transporte, un sector que está con el agua al cuel…",  parar para avanzar     nuestro m ximo apoyo a la huelga del sector del transporte  un sector que est  con el agua al cuel ,MarioMartosJaen,es,0,110,2012-02-19 12:47:02+00:00,5409,False,1047,"Jaén, España",
152,2022-03-14 22:36:49+00:00,"RT @cfrnmartinez: ""CC.OO. ha matizado que no se trata de una huelga, sino un llamamiento a dejar de trabajar.""
.....manipulando el lenguaje…",  cc oo  ha matizado que no se trata de una huelga  sino un llamamiento a dejar de trabajar        manipulando el lenguaje ,RistoVainilla,es,0,2,2014-01-05 17:28:11+00:00,261,False,14475,,
155,2022-03-14 22:35:11+00:00,RT @siguemey_tesi: CCOO advierte la huelga nacional de transporte es ilegal https://t.co/r7ikehoPgs, ccoo advierte la huelga nacional de transporte es ilegal  ,loluva443,es,0,209,2011-04-18 00:13:54+00:00,217,False,17062,"Río de Janeiro, Brasil",
157,2022-03-14 22:34:06+00:00,"RT @LUISOSO94809371: @hermanntertsch España PRIMERO.
El 90% de las pymes del transporte se encuentran en quiebra total por ello comienza la…",   espa a primero  el 90  de las pymes del transporte se encuentran en quiebra total por ello comienza la ,Ignaciocbeceiro,es,0,3,2013-01-31 09:22:52+00:00,369,False,50236,"Neda, España",
158,2022-03-14 22:33:28+00:00,Por qué la “huelga” del transporte es un paro patronal https://t.co/zXOEcGYk4j,por qu  la  huelga  del transporte es un paro patronal  ,casanova_paco,es,1,1,2013-04-05 14:29:50+00:00,2003,False,118366,,
161,2022-03-14 22:31:57+00:00,"RT @apanalis: 🇪🇸Hoy comienza una Huelga Indefinida del Transporte.
🟧""Los malos"" son tan hábiles k han conseguido disparar los carburantes,…",   hoy comienza una huelga indefinida del transporte    los malos  son tan h biles k han conseguido disparar los carburantes  ,antiseis,es,0,48,2016-01-26 12:23:40+00:00,224,False,7298,,
162,2022-03-14 22:31:42+00:00,RT @eitbNoticias: ▶️ El precio del gasoil y la huelga del transporte llevan a la flota de bajura a un paro de 24 horas https://t.co/DfsGFSW…,    el precio del gasoil y la huelga del transporte llevan a la flota de bajura a un paro de 24 horas  ,ania_michelena,es,0,5,2017-08-21 11:51:56+00:00,505,False,95915,Lapurdi,
163,2022-03-14 22:31:41+00:00,"@sanchezcastejon ""Los camioneros mantienen la huelga indefinida del 14M tras la respuesta del Gobierno""
#SanchezDimision #GobiernoDimision 
https://t.co/RUktDt3oyJ",   los camioneros mantienen la huelga indefinida del 14m tras la respuesta del gobierno   sanchezdimision  gobiernodimision   ,ciudadanodepie,es,1,0,2011-11-20 21:22:19+00:00,35,False,9,,
164,2022-03-14 22:31:24+00:00,"NO ESTÁ RESPALDADO POR EMPRESAS NI SINDICATOS

Cortes de carretera aislados y escasa incidencia en la huelga del transporte

14/3/22

EN ESTE PAÍS NO HAY SINDICATOS SON MAFIAS SINDICALES  Y LAS EMPRESAS SON LAS QUE COBRAN LAS AYUDAS ILEGALMENTE   

HAY QUE PARAR TODO https://t.co/dYPFZIsp6E",no est  respaldado por empresas ni sindicatos  cortes de carretera aislados y escasa incidencia en la huelga del transporte  14 3 22  en este pa s no hay sindicatos son mafias sindicales  y las empresas son las que cobran las ayudas ilegalmente     hay que parar todo  ,joselui15252727,es,3,2,2019-11-09 11:22:13+00:00,2273,False,26960,,
171,2022-03-14 22:30:20+00:00,"@amasintapujos @CoronaVid19 La huelga de transporte anunciada para hoy y los precios suben desde hace 15 días
Especulacion pura y dura",    la huelga de transporte anunciada para hoy y los precios suben desde hace 15 d as especulacion pura y dura,pilar_fol,es,0,0,2012-11-14 16:48:43+00:00,1251,False,63135,"Valladolid, España",
172,2022-03-14 22:28:39+00:00,RT @quincemil15000: #1 #LoMásVistoDelDía Huelga del transporte en Galicia: Piquetes informativos en varios polígonos #Huelgas #Transportes…,  1  lom svistodeld a huelga del transporte en galicia  piquetes informativos en varios pol gonos  huelgas  transportes ,Lizzymd66,es,0,1,2017-08-18 18:22:31+00:00,1266,False,36224,España-Madrid ,
181,2022-03-14 22:24:46+00:00,"RT @ABCtodays: 🔴 #HUELGA

LA FACHARCA APOYA CIEGAMENTE LA HUELGA DE TRANSPORTE DE MERCANCÍAS.

Desde @ABCtodays les pedimos que no se rinda…",    huelga  la facharca apoya ciegamente la huelga de transporte de mercanc as   desde   les pedimos que no se rinda ,Antuanva1,es,0,32,2021-12-19 20:12:35+00:00,117,False,1612,,
185,2022-03-14 22:23:42+00:00,RT @kulusuk3915: Que grande José A. Abellan en este audio poniendo fino filipino a un sindicalista de UGT por no defender la huelga del tra…, que grande jos  a  abellan en este audio poniendo fino filipino a un sindicalista de ugt por no defender la huelga del tra ,Crvm191,es,0,3,2020-11-29 13:48:22+00:00,8,False,862,"Santander, España",
186,2022-03-14 22:22:46+00:00,"CC.OO. ha matizado que no se trata de una huelga, sino un llamamiento a dejar de trabajar.
... manipulando el lenguaje,  como todos los políticos

https://t.co/36669vd0TW",cc oo  ha matizado que no se trata de una huelga  sino un llamamiento a dejar de trabajar      manipulando el lenguaje   como todos los pol ticos   ,cfrnmartinez,es,9,8,2013-06-29 07:12:31+00:00,965,False,9929,,
190,2022-03-14 22:21:35+00:00,"""CC.OO. ha matizado que no se trata de una huelga, sino un llamamiento a dejar de trabajar.""
.....manipulando el lenguaje, como todo político 😒

https://t.co/36669vd0TW", cc oo  ha matizado que no se trata de una huelga  sino un llamamiento a dejar de trabajar        manipulando el lenguaje  como todo pol tico     ,cfrnmartinez,es,2,2,2013-06-29 07:12:31+00:00,965,False,9929,,
193,2022-03-14 22:19:46+00:00,"RT @Multayuda: ¡El transporte inicia una huelga ante la grave e inasumible subida del diésel!
https://t.co/eSrwQv9lxo #huelgatransporte #tr…",  el transporte inicia una huelga ante la grave e inasumible subida del di sel     huelgatransporte  tr ,FLAMENCO14,es,0,1,2011-09-30 14:22:09+00:00,183,False,22812,España,
195,2022-03-14 22:17:01+00:00,"Entienfo y compsrto la huelga de transporte. Tienen todo el derecho a protestar por lo que consideran injusto o que pone en peligro sus trabajos. Ahora, lo que no entiendo son los piquetes. Si un compañero quiere trabajar tiene el mismo derecho que tú.",entienfo y compsrto la huelga de transporte  tienen todo el derecho a protestar por lo que consideran injusto o que pone en peligro sus trabajos  ahora  lo que no entiendo son los piquetes  si un compa ero quiere trabajar tiene el mismo derecho que t  ,Berto_84,es,2,0,2010-10-31 10:51:15+00:00,94,False,1975,"Córdoba, España",
203,2022-03-14 22:14:19+00:00,"Si digo lo que pienso de la huelga de transporte... Cerrarme ma cuenta es lo más suave que me pueden hacer.
Pero bueno, poquito a poco los españoles se van dando cuenta de más y más cosas, yo el primero entre ellos.

Sigamos!!! 👏🏻👏🏻👏🏻
#HuelgaTransporte
#huelgatransportistas",si digo lo que pienso de la huelga de transporte    cerrarme ma cuenta es lo m s suave que me pueden hacer  pero bueno  poquito a poco los espa oles se van dando cuenta de m s y m s cosas  yo el primero entre ellos   sigamos            huelgatransporte  huelgatransportistas,Nachiito95,es,4,1,2012-04-09 13:12:10+00:00,309,False,11546,,
210,2022-03-14 22:10:44+00:00,RT @starnine27: Me sorprende muchísimo como en los telediarios no se está hablando de la huelga de transporte sabiendo el jaleo que se está…, me sorprende much simo como en los telediarios no se est  hablando de la huelga de transporte sabiendo el jaleo que se est  ,belesp73,es,0,4,2010-06-18 16:51:42+00:00,432,False,14688,ESPAÑA,
211,2022-03-14 22:10:17+00:00,"@hermanntertsch España PRIMERO.
El 90% de las pymes del transporte se encuentran en quiebra total por ello comienza la huelga indefinida de los transportistas que protestan por la subida de las gasolinas y la precariedad laboral. Parte del sector pesquero se suma al paro.
https://t.co/cP4QWBjzmV",  espa a primero  el 90  de las pymes del transporte se encuentran en quiebra total por ello comienza la huelga indefinida de los transportistas que protestan por la subida de las gasolinas y la precariedad laboral  parte del sector pesquero se suma al paro   ,LUISOSO94809371,es,4,3,2021-08-18 18:45:00+00:00,208,False,52282,,
214,2022-03-14 22:09:25+00:00,Por qué la “huelga” del transporte es un paro patronal https://t.co/Bi9pdwBqdL,por qu  la  huelga  del transporte es un paro patronal  ,carollm333,es,0,0,2011-02-03 18:29:06+00:00,2107,False,188000,,
215,2022-03-14 22:09:09+00:00,"RT @winniesola: #lanoche24h Donde está el origin de esta huelga, de los propios conductores de camiones o de las grandes compañías de trans…",  lanoche24h donde est  el origin de esta huelga  de los propios conductores de camiones o de las grandes compa  as de trans ,rcko3,es,0,1,2013-05-10 22:29:32+00:00,3259,False,163833,,
218,2022-03-14 22:08:12+00:00,Huelga del transporte hoy: Última hora en directo https://t.co/XFrrGQ3J0y,huelga del transporte hoy   ltima hora en directo  ,infoMaresme,es,1,1,2013-04-01 10:53:03+00:00,367,False,1925,Maresme,
219,2022-03-14 22:08:03+00:00,"#lanoche24h Donde está el origin de esta huelga, de los propios conductores de camiones o de las grandes compañías de transporte que tienen a sus conductores como falso autónomos?", lanoche24h donde est  el origin de esta huelga  de los propios conductores de camiones o de las grandes compa  as de transporte que tienen a sus conductores como falso aut nomos ,winniesola,es,1,1,2013-03-11 19:52:15+00:00,504,False,11156,,
220,2022-03-14 22:08:03+00:00,#1 #LoMásVistoDelDía Huelga del transporte en Galicia: Piquetes informativos en varios polígonos #Huelgas #Transportes #ACoruña #Galicia https://t.co/9X0G7szUHw, 1  lom svistodeld a huelga del transporte en galicia  piquetes informativos en varios pol gonos  huelgas  transportes  acoru a  galicia  ,quincemil15000,es,0,1,2011-05-21 11:28:28+00:00,15249,False,73,"A Coruña, Galicia",
224,2022-03-14 22:07:00+00:00,RT @f_manzana: Que curioso que casi todas las cuentas que apoyan la falsa huelga de transporte sean de gente que también difunde bulos cont…, que curioso que casi todas las cuentas que apoyan la falsa huelga de transporte sean de gente que tambi n difunde bulos cont ,VincenzoSG,es,0,24,2011-05-04 18:19:14+00:00,1053,False,338585,,
225,2022-03-14 22:07:00+00:00,"RT @ToroenReposo: Si después de esta, negándose a una huelga con el sector del transporte totalmente arruinado, los sindicatos de clase sig…", si despu s de esta  neg ndose a una huelga con el sector del transporte totalmente arruinado  los sindicatos de clase sig ,JRivasVarela,es,0,117,2012-01-18 22:36:33+00:00,177,False,2351,"Bristol, England",
