,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
0,2022-03-27 23:59:58+00:00,"¿Y crees que no hay sesgo en la regulación a favor de ella? Por ejemplo, las restricciones a la importación de gasolina más barata... https://t.co/CTiIzl12lr", y crees que no hay sesgo en la regulaci n a favor de ella  por ejemplo  las restricciones a la importaci n de gasolina m s barata     ,gustavoemorales,es,2,0,2021-01-24 12:46:14+00:00,2012,False,2837,,,1508232393152512001
1,2022-03-27 23:59:56+00:00,"@jotabernabe Tranquilo que los "" periodistas"" reciben vale de combustible",  tranquilo que los   periodistas  reciben vale de combustible,Car09385188Luis,es,8,0,2022-03-11 20:28:56+00:00,13,False,806,,,1508232382897217536
2,2022-03-27 23:59:56+00:00,"RT @mario_dico50: La deuda aumentó : el desempleo creció , la comida subió , la gasolina NO bajo , NO hay medicinas, el aeropuerto tiene so…", la deuda aument    el desempleo creci    la comida subi    la gasolina no bajo   no hay medicinas  el aeropuerto tiene so ,dacmx1,es,0,5413,2010-02-18 03:29:13+00:00,44,False,41508,México,,1508232382045896704
3,2022-03-27 23:59:55+00:00,"@ActualidadRT's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland in response to a legal demand. Learn more.",  s account has been withheld in belgium  austria  bulgaria  sweden  croatia  spain  slovenia  cyprus  slovakia  czech republic  romania  portugal  poland  denmark  netherlands  estonia  malta  luxembourg  finland  france  lithuania  germany  greece  latvia  hungary  italy  ireland in response to a legal demand  learn more ,Patrici17909610,es,0,342,2019-11-26 21:20:38+00:00,2787,False,337922,,,1508232377507667969
4,2022-03-27 23:59:51+00:00,"@camboue El cartel era combustible, no inflamable.",  el cartel era combustible  no inflamable ,ejigarzabal,es,0,0,2011-10-19 17:32:47+00:00,280,False,19154,"Montevideo, Uruguay",,1508232361837703168
5,2022-03-27 23:59:50+00:00,RT @DonGochoK: Estos Socialistas q hace nada decían a viva voz q harían todo para defender los sueldos y derechos d los trabajadores. Segui…, estos socialistas q hace nada dec an a viva voz q har an todo para defender los sueldos y derechos d los trabajadores  segui ,ahernandezmm,es,0,9,2009-12-21 00:29:26+00:00,268,False,11769,"maracaibo,venezuela",,1508232357123444749
6,2022-03-27 23:59:49+00:00,"Un horario de mierda,
El combustible se va a mierda https://t.co/MEy3tfUEBN",un horario de mierda  el combustible se va a mierda  ,OscarMatto2,es,4,5,2018-02-17 00:49:59+00:00,3092,False,19194,"Asuncion, Paraguay",,1508232356146003972
7,2022-03-27 23:59:46+00:00,"@rikeriver20 @AzuliaZula Al mismo régimen que Biden le va a comprar petróleo, y que autorizó a Chevron a trabajar ahi?🥲🙃",    al mismo r gimen que biden le va a comprar petr leo  y que autoriz  a chevron a trabajar ahi   ,ogarlopez,es,0,0,2011-03-11 20:20:06+00:00,320,False,48451,,,1508232340815892484
8,2022-03-27 23:59:46+00:00,RT @eduardobarbala1: @GabrielSoglio1 Con 18 años estudie en YPF técnicatura en bombeo de Petróleo Argentina era el tercer país que construí…,   con 18 a os estudie en ypf t cnicatura en bombeo de petr leo argentina era el tercer pa s que constru  ,HellingP,es,0,55,2011-11-18 14:00:18+00:00,1201,False,36498,,,1508232339834421248
9,2022-03-27 23:59:45+00:00,"RT @Cruzamaranta: Acabo de llenar el tanque de gasolina a $19.98 el litro no puedo creerlo, #LaReformaEléctricaVa #TrenMayaVaXQVA #AMLOSeQu…", acabo de llenar el tanque de gasolina a  19 98 el litro no puedo creerlo   lareformael ctricava  trenmayavaxqva  amlosequ ,dropeviofla,es,0,17,2012-05-04 15:55:55+00:00,1001,False,99071,Acapulco ,,1508232337666023427
