,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
837,2022-03-17 23:43:51+00:00,"RT @virusprogre_: ""Podemos bajar impuestos al combustible pero no lo haremos. Monta en bici gilip0llas."" 

Un consejo del #GobiernoDeEspaña…",  podemos bajar impuestos al combustible pero no lo haremos  monta en bici gilip0llas     un consejo del  gobiernodeespa a ,es,0,73,2011-09-15 09:10:36+00:00,88,False,292,Toledo,
839,2022-03-17 23:43:50+00:00,"RT @ToroenReposo: @Yolanda_Diaz_ @LasMananas_rne Los beneficios extraordinarios de las eléctricas no son justos ni eficientes.

Los benefic…",   diaz    rne los beneficios extraordinarios de las el ctricas no son justos ni eficientes   los benefic ,es,0,11,2017-10-03 07:01:09+00:00,156,False,74551,,
842,2022-03-17 23:43:48+00:00,"@warriorguss @Ma_no_lin Un camión consume unos 40l (por lo alto)  cada 100km. Distancia Algeciras-córdoba 300km. Es decir. 120l de combustible

120l*1.8€ (litro diesel) = 216€

¿Has visto qué fácil desmontar la mentira?",    no lin un cami n consume unos 40l  por lo alto   cada 100km  distancia algeciras c rdoba 300km  es decir  120l de combustible  120l 1 8   litro diesel    216    has visto qu  f cil desmontar la mentira ,es,0,0,2021-09-08 17:37:06+00:00,1113,False,13788,URSS,
848,2022-03-17 23:43:38+00:00,"@Imanolzuaznabar Wooaaww que pasada sí te sale que así será, quisiera ver la foto, aquí lloviendo a mares, las fallas las tendrán que quemar con más gasolina de lo habitual y al precio que está",  wooaaww que pasada s  te sale que as  ser   quisiera ver la foto  aqu  lloviendo a mares  las fallas las tendr n que quemar con m s gasolina de lo habitual y al precio que est ,es,2,0,2010-09-05 16:02:58+00:00,69,False,1754,"Carcaixent, España",
851,2022-03-17 23:43:32+00:00,Saudade dele ta igual gasolina,saudade dele ta igual gasolina,es,2,0,2020-12-13 03:21:12+00:00,849,False,6490,cidade da xuxa,
853,2022-03-17 23:43:28+00:00,"Vergüenza da ver al ""líder"" del mundo libre rogar los petroleros bajar el precio del combustible. La inflación NO lo permite. https://t.co/qczgCaVlHO",verg enza da ver al  l der  del mundo libre rogar los petroleros bajar el precio del combustible  la inflaci n no lo permite   ,es,7,5,2010-06-19 02:16:17+00:00,5678,False,1038,,
856,2022-03-17 23:43:24+00:00,"RT @dr_adivulgando: La primera vez que EUA fue a la Luna utilizaron el cohete Saturno V. Con el propósito de volver, la NASA desarrolló el…", la primera vez que eua fue a la luna utilizaron el cohete saturno v  con el prop sito de volver  la nasa desarroll  el ,es,0,2,2012-05-12 19:30:33+00:00,310,False,103757,De las galaxias..la vía láctea,
858,2022-03-17 23:43:23+00:00,RT @SusanaGautreau: @falcondord  ha mejorado la eficiencia de su planta de proceso debido al método de minería selectiva y a una mejor mezc…,    ha mejorado la eficiencia de su planta de proceso debido al m todo de miner a selectiva y a una mejor mezc ,es,0,6,2009-03-11 14:23:28+00:00,36,False,1250,,
859,2022-03-17 23:43:22+00:00,"Un camión consume unos 40l (por lo alto)  cada 100km. Distancia Algeciras-córdoba 300km. Es decir. 120l de combustible

120l*1.8€ (litro diesel) = 216€

¿Has visto qué fácil desmontar la mentira? https://t.co/F3FVOPQlZR",un cami n consume unos 40l  por lo alto   cada 100km  distancia algeciras c rdoba 300km  es decir  120l de combustible  120l 1 8   litro diesel    216    has visto qu  f cil desmontar la mentira   ,es,0,0,2021-09-08 17:37:06+00:00,1113,False,13788,URSS,
860,2022-03-17 23:43:21+00:00,"@J0TA13 ¿¿Pero dónde has visto el litro del carburante a 2,20 €/L? ¿En Francia?
No voy a opinar sobre esa manera de animar a la gente a fugarse de una gasolinera. Porque flipo.",    pero d nde has visto el litro del carburante a 2 20   l   en francia  no voy a opinar sobre esa manera de animar a la gente a fugarse de una gasolinera  porque flipo ,es,1,0,2010-01-20 00:11:30+00:00,3737,False,236807,Comunidad Valenciana,
867,2022-03-17 23:43:10+00:00,RT @minmaculadacps: Mientras tú calculas lo que te cuesta la gasolina para ir a trabajar durante la semana y soportas el bullyng que te hac…, mientras t  calculas lo que te cuesta la gasolina para ir a trabajar durante la semana y soportas el bullyng que te hac ,es,0,13,2016-03-02 19:47:26+00:00,431,False,7824,murcia,
868,2022-03-17 23:43:09+00:00,"RT @LUISEDGARDODUAR: #CrisisDeServiciosPublicos Zonas del país que pasan hasta 12h sin luz eléctrica,sin agua,más de un día para colocar ga…",  crisisdeserviciospublicos zonas del pa s que pasan hasta 12h sin luz el ctrica sin agua m s de un d a para colocar ga ,es,0,19,2019-05-01 04:40:44+00:00,237,False,837,"Zulia, Venezuela",
870,2022-03-17 23:43:08+00:00,Una motomami le echa siempre gasolina 98 sin plomo,una motomami le echa siempre gasolina 98 sin plomo,es,0,0,2011-10-02 19:57:14+00:00,380,False,1,SEVILLA,
873,2022-03-17 23:43:05+00:00,@FCBarcelona_es cuidado con la gasolina que esta muy cara y con las deudas se os pone en -200M,  es cuidado con la gasolina que esta muy cara y con las deudas se os pone en  200m,es,0,0,2020-10-13 13:38:10+00:00,0,False,60,madrid,
876,2022-03-17 23:43:02+00:00,"Madrid, Cuándo matan a un camionero en una huelga en contra de la subida de los precios de la gasolina en España https://t.co/tqNrZv8T6l",madrid  cu ndo matan a un camionero en una huelga en contra de la subida de los precios de la gasolina en espa a  ,es,0,0,2012-07-20 17:41:54+00:00,175,False,15535,Madrid España,
877,2022-03-17 23:43:02+00:00,@ElPelez2 Ahora mismo creo que me voy a echar gasolina y no tengo ni para medio depósito 😝,  ahora mismo creo que me voy a echar gasolina y no tengo ni para medio dep sito  ,es,1,0,2012-09-17 19:49:07+00:00,6106,False,388381,,
880,2022-03-17 23:42:58+00:00,RT @Ohrwurm14: @PizarroMariaJo El hecho de q el 75% de la gente no tenga Pension debe cubrirse con una reducción sustancial del estado y de…,   el hecho de q el 75  de la gente no tenga pension debe cubrirse con una reducci n sustancial del estado y de ,es,0,16,2017-02-05 19:03:07+00:00,3991,False,5279,Colombia,
883,2022-03-17 23:42:56+00:00,RT @LosMeconios: ¿A ti te parece que la gasolina está excesivamente cara o eres socialista?,  a ti te parece que la gasolina est  excesivamente cara o eres socialista ,es,0,1296,2012-09-08 21:50:46+00:00,27,False,1694,,
885,2022-03-17 23:42:54+00:00,"@jespal1 @MetroCDMX Las actividades económicas de transporte, como cualquiera que use combustibles para generar un ingreso, son deducibles de la base gravable. Es regresivo reducir el costo de la gasolina de forma generalizada, premia la informalidad y estimula un incentivo negativo ambiental.",    las actividades econ micas de transporte  como cualquiera que use combustibles para generar un ingreso  son deducibles de la base gravable  es regresivo reducir el costo de la gasolina de forma generalizada  premia la informalidad y estimula un incentivo negativo ambiental ,es,0,0,2012-05-29 18:03:25+00:00,1897,False,238222,México CDMX,
893,2022-03-17 23:42:44+00:00,"Estamos de acuerdo con los camioneros, no ganamos para gasolina, pero no creo que sea el momento para presionar de esta manera, contribuyendo así no sólo a la subida de precios, también al desabastecimiento de lo básico. No ahora.",estamos de acuerdo con los camioneros  no ganamos para gasolina  pero no creo que sea el momento para presionar de esta manera  contribuyendo as  no s lo a la subida de precios  tambi n al desabastecimiento de lo b sico  no ahora ,es,5,2,2018-05-10 17:09:36+00:00,549,False,17909,Madrid.,
894,2022-03-17 23:42:44+00:00,"@Campani83771580 @UsIAaLaorden Cierto, y es cierto que el precio del combustible es para todos. Hasta ese punto perfecto. Y si sale diciendo, "" por culpa de...el precio sigue subiendo"", perfecto, es su opinión.",    cierto  y es cierto que el precio del combustible es para todos  hasta ese punto perfecto  y si sale diciendo    por culpa de   el precio sigue subiendo   perfecto  es su opini n ,es,1,0,2021-03-20 18:50:09+00:00,3,False,438,,
897,2022-03-17 23:42:42+00:00,"RT @fernandoSP81: Pregunta seria: 
Que ibamos a hacer los que queremos que baje el combustible si el Sr. Presidente Horacio Cartes no tenía…", pregunta seria   que ibamos a hacer los que queremos que baje el combustible si el sr  presidente horacio cartes no ten a ,es,0,79,2012-02-08 11:39:36+00:00,60,False,854,San Juan Nepomuceno ,
901,2022-03-17 23:42:32+00:00,"RT @El_Caliu: Soluciones Socialistas.👇

Subida Gas: No enciendas la calefacción, usa mantas.
Subida Electricidad: No enciendas la luz, pon…", soluciones socialistas    subida gas  no enciendas la calefacci n  usa mantas  subida electricidad  no enciendas la luz  pon ,es,0,89,2017-08-24 13:40:18+00:00,791,False,70321,,
904,2022-03-17 23:42:26+00:00,"@PaquiAngulo @PSOE @LuisPlanas Sera mas efectivo que los camioneros, la gente no podrá comprar comida, los transportistas echar combustible. Espero que si pasa defiendas al sector TIC.",      sera mas efectivo que los camioneros  la gente no podr  comprar comida  los transportistas echar combustible  espero que si pasa defiendas al sector tic ,es,0,0,2012-04-02 13:24:37+00:00,14,False,25,,
908,2022-03-17 23:42:23+00:00,"RT @EsteffaPf: Mi gasolina para seguir luchando es el clamor de vecinos que son afectados al igual que yo. ¡Exigimos una vida digna!
#Respe…", mi gasolina para seguir luchando es el clamor de vecinos que son afectados al igual que yo   exigimos una vida digna   respe ,es,0,11,2011-05-18 01:44:26+00:00,985,False,379454,UIO,
909,2022-03-17 23:42:22+00:00,@J0TA13 + resarcir el daño (precio de la gasolina),    resarcir el da o  precio de la gasolina ,es,0,0,2017-12-10 13:12:45+00:00,64,False,6734,Galicia - Madrid,
914,2022-03-17 23:42:16+00:00,"RT @ondabierzo: Los transportistas 🚛 calientan motores, antes de la concentración, a las siete y media, en la plaza del Ayuntamiento de #Po…", los transportistas   calientan motores  antes de la concentraci n  a las siete y media  en la plaza del ayuntamiento de  po ,es,0,5,2014-10-31 08:03:52+00:00,101,False,4503,,
918,2022-03-17 23:42:11+00:00,"RT @lamarea_com: La guerra en Ucrania tensa el mercado energético, pero los problemas vienen de antes: el agotamiento del petróleo, un sist…", la guerra en ucrania tensa el mercado energ tico  pero los problemas vienen de antes  el agotamiento del petr leo  un sist ,es,0,7,2012-10-24 09:07:22+00:00,351,False,50640,,
920,2022-03-17 23:42:07+00:00,"2 /17 de marzo de 22
 La renuencia a maniobrar a campo traviesa, la falta de control del aire y las capacidades limitadas de puente están impidiendo que 🇷🇺 reabastezca de manera efectiva a sus tropas de vanguardia incluso con elementos básicos como alimentos y combustible.",2  17 de marzo de 22  la renuencia a maniobrar a campo traviesa  la falta de control del aire y las capacidades limitadas de puente est n impidiendo que    reabastezca de manera efectiva a sus tropas de vanguardia incluso con elementos b sicos como alimentos y combustible ,es,0,0,2010-05-04 10:35:24+00:00,5719,False,790,,
923,2022-03-17 23:42:04+00:00,antes de traer carro andaba de mamadora q iba a traer y llevar a la q me gusta y ahora ni siquiera quiero mover el carro pa no gastar gasolina😐,antes de traer carro andaba de mamadora q iba a traer y llevar a la q me gusta y ahora ni siquiera quiero mover el carro pa no gastar gasolina ,es,0,0,2018-01-15 20:39:15+00:00,132,False,26327,🇲🇽🇺🇲🏳️‍🌈,
925,2022-03-17 23:42:02+00:00,"RT @ABCtodays: 🔴 #ACTUALIDAD

LA GENTE ESTÁ HASTA LOS COJONES DE PAGAR PARA FINANCIAR TODAS SUS MIERDAS

Solo con los 20.000.000.000 del mi…",    actualidad  la gente est  hasta los cojones de pagar para financiar todas sus mierdas  solo con los 20 000 000 000 del mi ,es,0,20,2012-07-24 21:02:48+00:00,1951,False,52632,,
926,2022-03-17 23:41:59+00:00,"RT @RefugiOceaniCAN: Les enviamos amor y gratitud! Y el deseo de que toda su ayuda sea devuelta en bendiciones infinitas 🙏🏼💜🐶🐾
Si alguien g…", les enviamos amor y gratitud  y el deseo de que toda su ayuda sea devuelta en bendiciones infinitas       si alguien g ,es,0,5,2014-12-06 04:08:31+00:00,81,False,14002,"Monterrey, N.L. México 🇲🇽 ",
927,2022-03-17 23:41:59+00:00,"RT @PableOstos: [ATENCIÓN]📢 #Bolívar Estás son las estaciones de servicio que NO recibirán combustible el SÁBADO #19MAR

-Serán atendidas l…",  atenci n    bol var est s son las estaciones de servicio que no recibir n combustible el s bado  19mar   ser n atendidas l ,es,0,40,2009-07-06 01:05:11+00:00,1077,False,13499,"ÜT: 8.294623,-62.726758",
930,2022-03-17 23:41:56+00:00,"RT @gonnassau: Si en vez de bajar impuestos a la gasolina la van a subvencionar, lo vais a flipar en el IRPF del año que viene.", si en vez de bajar impuestos a la gasolina la van a subvencionar  lo vais a flipar en el irpf del a o que viene ,es,0,341,2014-09-28 13:40:26+00:00,190,False,10964,"Granada, España",
933,2022-03-17 23:41:52+00:00,"RT @pablobarboza79: @monicacorrales Envidia , odio , resentimiento, venganza , esa es la gasolina ⛽️ del socialismo.",   envidia   odio   resentimiento  venganza   esa es la gasolina    del socialismo ,es,0,46,2014-03-07 19:14:06+00:00,924,False,2731,,
934,2022-03-17 23:41:52+00:00,"RT @Unicanal: 📌Senado tratará mañana proyecto de subsidio al combustible.

El presidente del Senado, Óscar Salomón, mantuvo una reunión con…",  senado tratar  ma ana proyecto de subsidio al combustible   el presidente del senado   scar salom n  mantuvo una reuni n con ,es,0,1,2010-05-02 20:10:56+00:00,1373,False,2546,Paraguay,
935,2022-03-17 23:41:51+00:00,RT @LuisBareiro: Hoy los emblemas del combustible tienen una utilidad de entre el 16 y el 25% y las estaciones de entre el 7 y el 15%. Si v…, hoy los emblemas del combustible tienen una utilidad de entre el 16 y el 25  y las estaciones de entre el 7 y el 15   si v ,es,0,150,2011-02-01 23:31:51+00:00,150,False,4389,"Asuncion, Paraguay",
938,2022-03-17 23:41:48+00:00,RT @EnfermeraVOX: 10 euritos de gasolina ⛽️ https://t.co/knMJFu2weC, 10 euritos de gasolina     ,es,0,42,2022-01-31 09:06:10+00:00,34,False,2126,,
939,2022-03-17 23:41:48+00:00,RT @sanrioobin: nadie pasa de esta esquina poke mandan las divinas poke somos gasolina gasolina de vd https://t.co/ALKnfKtBZh, nadie pasa de esta esquina poke mandan las divinas poke somos gasolina gasolina de vd  ,es,0,3,2021-10-02 23:04:59+00:00,354,False,24365,,
940,2022-03-17 23:41:45+00:00,Maeeeeee este tema de la gasolina en la asamblea 🤯🔥🔥🔥🔥🔥🔥🔥 https://t.co/Sbcm3gB1Og,maeeeeee este tema de la gasolina en la asamblea           ,es,2,0,2009-04-28 14:04:06+00:00,1613,False,10130,Costa Rica,
941,2022-03-17 23:41:44+00:00,"RT @AltMediaOK: 🇺🇸| Una activista de Black Lives Matter, mujer del Año del Boston Globe y fundadora de “Violencia en Boston” fue arrestara…",     una activista de black lives matter  mujer del a o del boston globe y fundadora de  violencia en boston  fue arrestara ,es,0,85,2018-12-13 20:16:51+00:00,27,False,2727,,
947,2022-03-17 23:41:39+00:00,RT @berengeno_: Ya mismo me toca llenar el tanque de gasolina….y tengo que confesarles que tengo un miedo cabrón! 💰😩 https://t.co/XeNGe8pLJ1, ya mismo me toca llenar el tanque de gasolina  y tengo que confesarles que tengo un miedo cabr n      ,es,0,11,2020-08-14 12:22:16+00:00,13,False,179,,
948,2022-03-17 23:41:38+00:00,"RT @Dr_Hackenbush: El litro de gasolina ⛽️ a 2 euros / litro y CCOO en contra de la huelga del transporte .
A qué precio hay que poner el k…", el litro de gasolina    a 2 euros   litro y ccoo en contra de la huelga del transporte   a qu  precio hay que poner el k ,es,0,249,2021-01-27 15:14:10+00:00,55,False,2549,,
950,2022-03-17 23:41:37+00:00,"@Robleis01 Tu Haz Ayudado Ah Mucha Gente, Eh Incluso Para Much@s Eres Una Inspiracion, Eres OrgullosoSiendo Gay, No Es Necesario Mostrar Parejas Para Que La Gente Entienda, NO PODEMOS Bajar El Precio De La Gasolina Con Nuestra Presencia, Utilizar La Comunidad LGBT para eso es una estupides.",  tu haz ayudado ah mucha gente  eh incluso para much  eres una inspiracion  eres orgullososiendo gay  no es necesario mostrar parejas para que la gente entienda  no podemos bajar el precio de la gasolina con nuestra presencia  utilizar la comunidad lgbt para eso es una estupides ,es,3,0,2022-01-09 21:36:23+00:00,242,False,1638,En El Corazon De Dawko,
951,2022-03-17 23:41:35+00:00,RT @A_Ripi: No os va a salir por 78 pavos iros sin pagar 140€ de la gasolinera. Siento ser yo quien rompa vuestras ilusiones y vuestros sue…, no os va a salir por 78 pavos iros sin pagar 140  de la gasolinera  siento ser yo quien rompa vuestras ilusiones y vuestros sue ,es,0,2,2013-01-15 13:01:58+00:00,230,False,8375,Jerez de la Frontera,
954,2022-03-17 23:41:31+00:00,"RT @isiisidrus: @mirrocafort Es más NINGÚN transportista está pagando el gasóleo a 1,80 Echan gasóleo en cooperativas,a 0,25 más barato TOD…",   es m s ning n transportista est  pagando el gas leo a 1 80 echan gas leo en cooperativas a 0 25 m s barato tod ,es,0,69,2016-04-21 23:28:10+00:00,192,False,5069,,
955,2022-03-17 23:41:30+00:00,RT @jordievole: ATENCIÓN Te has preguntado por qué pagas una electricidad y una gasolina de las más caras de Europa? SALVADOS LO CUENTA htt…, atenci n te has preguntado por qu  pagas una electricidad y una gasolina de las m s caras de europa  salvados lo cuenta htt ,es,0,995,2011-12-22 22:29:47+00:00,241,False,18900,Cartagena,
959,2022-03-17 23:41:26+00:00,"@EnriqueViale @solebarruti Viaje de BA a MDZ x ruta 188, tuvimos q parar cada 400 km aproximadamente p cargar combustible y limpiar parabrisas lleno de bichos, lleno!",    viaje de ba a mdz x ruta 188  tuvimos q parar cada 400 km aproximadamente p cargar combustible y limpiar parabrisas lleno de bichos  lleno ,es,0,0,2014-07-05 02:38:18+00:00,69,False,17063,Ciudad Autónoma de Buenos Aire,
963,2022-03-17 23:41:19+00:00,Se acuerdan cuando en benesuela la gasolina no costaba nada?,se acuerdan cuando en benesuela la gasolina no costaba nada ,es,4,0,2011-04-02 20:32:25+00:00,2269,False,14531,El Infierno,
964,2022-03-17 23:41:19+00:00,"@ClaudioXGG El Presidente es un estratega natural, hasta el momento vamos bien, tenemos inversión extranjera, crecimiento, no creció la deuda, moneda estable, gasolina estable, empleo y programas sociales, más libertad de expresión y democracia real, mega obras y mil cosas más.",  el presidente es un estratega natural  hasta el momento vamos bien  tenemos inversi n extranjera  crecimiento  no creci  la deuda  moneda estable  gasolina estable  empleo y programas sociales  m s libertad de expresi n y democracia real  mega obras y mil cosas m s ,es,5,3,2020-06-22 23:27:49+00:00,285,False,17340,,
965,2022-03-17 23:41:18+00:00,"@_VicenteSerrano @DonPorfifirio @FGRMexico @RossyTB

📌En el momento en que el Presidente exhibía el precio de la gasolina en EEUU. Se alcanza a ver la Tendencia en Twitter de #LadyBorrega 🤭😅🤣🤣🤣 https://t.co/sPD0z0eUoN https://t.co/ZR820pscr6",  vicenteserrano         en el momento en que el presidente exhib a el precio de la gasolina en eeuu  se alcanza a ver la tendencia en twitter de  ladyborrega          ,es,0,0,2016-01-28 04:06:01+00:00,774,False,7731,,
966,2022-03-17 23:41:18+00:00,"RT @rominaortega_ok: Hoy hice de playera ⛽ el combustible hoy paso de ser una necesidad a ser un lujo, los precios estas por las nubes 💸💸 h…", hoy hice de playera   el combustible hoy paso de ser una necesidad a ser un lujo  los precios estas por las nubes    h ,es,0,51,2011-11-14 02:03:20+00:00,1622,False,17999,"Caracas, Venezuela",
970,2022-03-17 23:41:14+00:00,"RT @edugaresp: Los grandes medios de comunicación nunca hablan del verdadero motivo que está elevando los precios de la gasolina, la luz y…", los grandes medios de comunicaci n nunca hablan del verdadero motivo que est  elevando los precios de la gasolina  la luz y ,es,0,104,2011-06-08 11:29:30+00:00,893,False,308005,zaragoza,
981,2022-03-17 23:41:08+00:00,"En un 70% se les acabó a aquellas mafias dueños/as de vehículos que compraban gasolina subsidiada para revenderla a precio internacional a quienes no les gusta hacer cola ya que el gobierno está eliminando a paso de vencedores esa figura de ""gasolina subsidiada""",en un 70  se les acab  a aquellas mafias due os as de veh culos que compraban gasolina subsidiada para revenderla a precio internacional a quienes no les gusta hacer cola ya que el gobierno est  eliminando a paso de vencedores esa figura de  gasolina subsidiada ,es,2,2,2020-03-11 20:45:17+00:00,365,False,13155,,
984,2022-03-17 23:41:05+00:00,"Conference League:
-Bodo noruego avanza a la siguiente fase tras sufrir contra el AZ neerlandés
-Marsella remontó en Basilea y avanza
-PSV le quitó la gasolina al Kobehanvn con goleada de 4 goles
-Feyenoord goleó al Partizan
-Leicester pese su derrota se llevó el global https://t.co/xfJsKZUubN",conference league   bodo noruego avanza a la siguiente fase tras sufrir contra el az neerland s  marsella remont  en basilea y avanza  psv le quit  la gasolina al kobehanvn con goleada de 4 goles  feyenoord gole  al partizan  leicester pese su derrota se llev  el global  ,es,1,0,2019-09-12 03:53:36+00:00,238,False,51723,Venezuela,
990,2022-03-17 23:40:56+00:00,"RT @MilvaGauto: La gente sana de mente
sanamente quiere trabajar en paz, ser libres.
Pero buscan llevarnos a ser Argentina, Chile y ahora v…", la gente sana de mente sanamente quiere trabajar en paz  ser libres  pero buscan llevarnos a ser argentina  chile y ahora v ,es,0,9,2015-10-06 14:51:44+00:00,583,False,56991,,
997,2022-03-17 23:40:50+00:00,"RT @isaescorihuela: En otros países no entenderían jamás los grupos de Whatsapp en Venezuela:
- Grupos de gasolina.
- Grupos de noticias.
-…", en otros pa ses no entender an jam s los grupos de whatsapp en venezuela    grupos de gasolina    grupos de noticias    ,es,0,96,2012-11-11 10:39:17+00:00,1683,False,36687,,
999,2022-03-17 23:40:46+00:00,"Precio  del carburante 2,20€ el litro ✅

Echa 70 litros ⛽️ cuesta 154€

La multa para fugarse de la gasolinera sin pagar son 156€ ☝️

Si la pagas en 3 días es la mitad, 78€ 😏

Seguirme para más consejos 🧙‍♂️🔮

Y compra #Bitcoin",precio  del carburante 2 20  el litro    echa 70 litros    cuesta 154   la multa para fugarse de la gasolinera sin pagar son 156      si la pagas en 3 d as es la mitad  78     seguirme para m s consejos        y compra  bitcoin,es,577,77,2021-01-11 15:15:05+00:00,61150,False,7724,Colegio Hogwarts de Criptos,
1007,2022-03-17 23:40:29+00:00,"RT @WillyTolerdoo: Medidas del gobierno de ""ultraderecha"" polaco:

- Bajan el IVA del combustible del 23% al 8%
- Eliminan el IVA del gas p…", medidas del gobierno de  ultraderecha  polaco     bajan el iva del combustible del 23  al 8    eliminan el iva del gas p ,es,0,10753,2013-02-07 08:00:03+00:00,658,False,15959,,
1011,2022-03-17 23:40:24+00:00,"RT @alvarobustos1: 21 litros diesel, 40€ ¿ El 80% de españoles que vive al dia que cojones hace? 

#HuelgaTransporte 
#HuelgaGeneral https:…", 21 litros diesel  40    el 80  de espa oles que vive al dia que cojones hace     huelgatransporte   huelgageneral https  ,es,0,94,2019-12-16 14:56:07+00:00,92,False,4553,"Sevilla, España",
1015,2022-03-17 23:40:15+00:00,"En nuestra última consulta, la gasolinera más barata es AVIA en #AlcaladeHenares. Nuestro usuario va a ahorrarse 5.00€ en este repostaje (un 5.4%). La gasolinera está en: https://t.co/4sCzQzbgCe",en nuestra  ltima consulta  la gasolinera m s barata es avia en  alcaladehenares  nuestro usuario va a ahorrarse 5 00  en este repostaje  un 5 4    la gasolinera est  en   ,es,0,0,2020-11-22 21:37:23+00:00,93,False,13,Spain (EU),
1019,2022-03-17 23:40:13+00:00,"RT @JesdamArs: @bryG56 @Juhanimx @AlejandraLeyTV @CynthiaHijar @AnaJuliayeye Elegir bandos siempre pesa.

Por eso el diálogo y la conciliac…",           elegir bandos siempre pesa   por eso el di logo y la conciliac ,es,0,1,2011-07-09 12:52:23+00:00,595,False,128065,gatolandia,
1020,2022-03-17 23:40:12+00:00,RT @marioliva73: Los que pensáis que bajando los impuestos de la gasolina nos va a costar más barato solo recordaros que eso nos decían cua…, los que pens is que bajando los impuestos de la gasolina nos va a costar m s barato solo recordaros que eso nos dec an cua ,es,0,10,2019-08-12 22:27:15+00:00,266,False,128702,,
1021,2022-03-17 23:40:12+00:00,RT @aprachile: ⚠️Atención automovilistas: Malas noticias para el bolsillo. La ENAP informa nuevas alzas en el precio de los combustibles po…,   atenci n automovilistas  malas noticias para el bolsillo  la enap informa nuevas alzas en el precio de los combustibles po ,es,0,24,2018-12-16 21:09:45+00:00,3890,False,243020,Chile,
1023,2022-03-17 23:40:11+00:00,"RT @dicandian: @mafalda75333247 Consejos para administrar el aumento del combustible:
1. Mantenga la presión correcta de los neumáticos
2.…",   consejos para administrar el aumento del combustible  1  mantenga la presi n correcta de los neum ticos 2  ,es,0,3,2013-11-13 21:13:58+00:00,697,False,7207,,
1027,2022-03-17 23:40:05+00:00,RT @ldpsincomplejos: No falla. Es llegar los comunistas bolivarianos al poder y terminas teniendo que caminar 30 km diarios para ir a traba…, no falla  es llegar los comunistas bolivarianos al poder y terminas teniendo que caminar 30 km diarios para ir a traba ,es,0,402,2016-10-01 10:26:21+00:00,710,False,150168,,
1030,2022-03-17 23:40:02+00:00,"RT @PDVSA: 🇻🇪🚨 ¡Cuidemos el combustible de nuestro pueblo!

Te invitamos a formalizar tu denuncia por los canales dispuestos por el Ministe…",      cuidemos el combustible de nuestro pueblo   te invitamos a formalizar tu denuncia por los canales dispuestos por el ministe ,es,0,25,2010-04-13 23:58:31+00:00,1121,False,3046,CARACAS,
1031,2022-03-17 23:40:00+00:00,".@lopezobrador_ explica diferencia de precios de la gasolina entre México y Estados Unidos, y aclara porqué es más barata en nuestro país

https://t.co/iUJ9MCVEBP",    explica diferencia de precios de la gasolina entre m xico y estados unidos  y aclara porqu  es m s barata en nuestro pa s   ,es,1,0,2011-02-21 16:14:04+00:00,44518,False,4317,México,
1033,2022-03-17 23:39:56+00:00,"@arturomillan_ Lo del Falcón es un trauma que tiene el Sánchez. Alguien sabe que cada vez que lo usa no solamente mueve el avión? Cada vez que lo usa un mínimo de dos cazas del ejército tiene que moverse con él para protegerlo. Pero claro, él no paga combustible como los camioneros",   lo del falc n es un trauma que tiene el s nchez  alguien sabe que cada vez que lo usa no solamente mueve el avi n  cada vez que lo usa un m nimo de dos cazas del ej rcito tiene que moverse con  l para protegerlo  pero claro   l no paga combustible como los camioneros,es,1,0,2021-09-20 23:27:19+00:00,16,False,759,,
1036,2022-03-17 23:39:52+00:00,RT @alicioteles: Manifestación en Madrid por la muerte de George Floyd | Manifestación en Madrid por el tiro al transportista que protestab…, manifestaci n en madrid por la muerte de george floyd   manifestaci n en madrid por el tiro al transportista que protestab ,es,0,89,2012-07-20 17:41:54+00:00,175,False,15535,Madrid España,
1037,2022-03-17 23:39:52+00:00,"RT @cristiandiiaazz: Conducir guay, poner gasolina ya no tanto🙂", conducir guay  poner gasolina ya no tanto ,es,0,17,2019-09-13 23:48:15+00:00,103,False,420,,
1038,2022-03-17 23:39:51+00:00,@AmelieGranata Que este tipo de declaraciones solo sean el combustible que te dé la fuerza para seguir adelante,  que este tipo de declaraciones solo sean el combustible que te d  la fuerza para seguir adelante,es,6,0,2020-09-06 05:16:04+00:00,925,False,16468,,
1041,2022-03-17 23:39:50+00:00,Las sanciones solo las padece el pueblo ..cuando vea a Maduro o a  Diosdado haciendo cola para poner gasolina le daría algo de razón ! #Cuba tiene décadas con bloqueos sanciones que solo hicieron más fuertes a los satrapas comunistas mientras el pueblo cubano cayó en la miseria https://t.co/okztq2gPB2,las sanciones solo las padece el pueblo   cuando vea a maduro o a  diosdado haciendo cola para poner gasolina le dar a algo de raz n    cuba tiene d cadas con bloqueos sanciones que solo hicieron m s fuertes a los satrapas comunistas mientras el pueblo cubano cay  en la miseria  ,es,1,0,2011-01-27 18:46:34+00:00,1144,False,956,Caracas,
